Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Bankruptcies,1999-09-30T00:00:00,38625,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,1999-12-31T00:00:00,37884,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2000-03-31T00:00:00,38109,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2000-06-30T00:00:00,36910,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2000-09-30T00:00:00,36065,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2000-12-31T00:00:00,35472,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2001-03-31T00:00:00,35992,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2001-06-30T00:00:00,37135,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2001-09-30T00:00:00,38490,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2001-12-31T00:00:00,40099,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2002-03-31T00:00:00,39845,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2002-06-30T00:00:00,39201,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2002-09-30T00:00:00,39091,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2002-12-31T00:00:00,38540,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2003-03-31T00:00:00,37548,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2003-06-30T00:00:00,37182,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2003-09-30T00:00:00,36183,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2003-12-31T00:00:00,35037,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2004-03-31T00:00:00,36785,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2004-06-30T00:00:00,35739,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2004-09-30T00:00:00,34817,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2004-12-31T00:00:00,34317,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2005-03-31T00:00:00,31952,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2005-06-30T00:00:00,32406,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2005-09-30T00:00:00,34222,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2005-12-31T00:00:00,39201,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2006-03-31T00:00:00,35292,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2006-06-30T00:00:00,31562,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2006-09-30T00:00:00,27333,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2006-12-31T00:00:00,19695,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2007-03-31T00:00:00,21960,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2007-06-30T00:00:00,23889,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2007-09-30T00:00:00,25925,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2007-12-31T00:00:00,28322,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2008-03-31T00:00:00,30741,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2008-06-30T00:00:00,33822,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2008-09-30T00:00:00,38651,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2008-12-31T00:00:00,43546,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2009-03-31T00:00:00,49077,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2009-06-30T00:00:00,55021,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2009-09-30T00:00:00,58721,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2009-12-31T00:00:00,60837,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2010-03-31T00:00:00,61148,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2010-06-30T00:00:00,59608,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2010-09-30T00:00:00,58322,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
